,id,essay_set,response,dimscore1,unique_word_count,sentence_length_entropy,sentence_length_words_mean,sentence_count,type_token_ratio,word_lengths_percentile_75,syllable_ratio,sentence_diversity,unique_spelling_error_ratio,paragraph_lengths_sentences_mean
8619,696,1,"Dear editor of The @ CAPS1 , I believe that computers are good ideas for our community . If the library ' s closed and a students needs information , you can look it upon the internet . Also , you can talk with your friends if your phones not working . Computers can help people learn about the latest news if the television is getting pixecl . First of all , computers can help with research alot . Let ' s say it is ranning healthy , your car ? out of gas and you need to go to the library before it closes . Just be easier to go on the computer and find a research site about your topic ; no gas wasted , no sopping wet doing just you in a robe sipping hot choclate on the computer . Next , you can talk to friends all the way in another country without having to pay extra for a long distance call . And if yo udo not have unlimited minutes and you went to talk with someone for a long time , you would be wasting valuable minutes and money ! This is where computers come in . You can just open a chat window and talk away , just like that . Finally , you can look up the latest news and information on a search program , like @ ORGANIZATION1 . If your television broke and it had take a week to fix , what if something happened that you needed to know about you could just go on the internet and look it up . Thank you for reading my ideas , editor . I hope you will choose my article to post in your newspaper when the time comes .",8.0,146,3.833735599951421,16.5625,16,0.5488721804511278,5.0,1.545112781954887,1.3663146570363986,0.02631578947368421,16.0
8620,1328,1,"I believe computers are a good thing for several reasons . Three reasons why computers are good is that you communicate with other people . You can also use them to meet new people . Finally you can also use them for planning . My first reason why computers are good is that you communicate with other people . My parents use e - mail all the time . They taly to my grandparents , then friends , and even use it to arrange events with other people . My use it when people are hurt and I know some people use it to learn about magazine subscription and other thing to buy . My favorite thing is that my parents use e - mail to talk with my grandparents about my birthday presents . My second reason why computers are a good thing to have is that you can use them to meet new people . I know there are alot of websites that match you with someone based on what you like and do . You can also use e - mail to talk to friends and they @ MONTH1 want to see you again and you can meet people that way . Therea are thousands of ways to meet new people . You can use chat websites or you can use sites like facebook or myspace . My third and final reason why computers are good is that you can use them to plan a vacation or move dining reservations . For example me and my family went on vacation to @ LOCATION1 , and my mom made all the reservations from our computer at home . My parents are not the only ones . Many people travel dening vacation , and propbably @ NUM1 out of every @ NUM2 people use a computer to reserve hotels . I also wanted to take you to the other side without computers . If we do not have computers we would have do send mail through the post office and by the time that gets to your house someone could have new baby could have been born . Plus we would also find up doing bills and taxes without computer software . My parents life and my life would be very hectic if we did not have computers . Once again I believe computers are good and that more than half of america use them . I believe this because you can use them to talk to other family that @ MONTH1 be far away . You can meet new people through online dating services . Then theres the always helpful panning part , so you go online and reserve a hotel on dinner at a resturaunt . Plus if we did not have computers we would have to do bills and taxes the old fashioned . My where you add up and subtract and divide . it is alot less words if you use a computer .",8.0,185,4.744911137026596,15.758620689655173,29,0.4039301310043668,5.0,1.5786026200873362,1.3763837477540597,0.021834061135371174,29.0
8621,1363,1,"Dear local Newspaper , @ CAPS1 has come to @ CAPS2 attention that we are debating on weather or not computers benefit society . we will if you ask me , I think @ CAPS1 does . For one computers help with entertainment . Second of all , they are very information . Lastly , computers make life less stressful . In the following paragraphs I will explain on @ CAPS2 reasoning . Firstly , computers give entertainment . Now I can see why people say we should go out side more and excersize but , what are supposed to do on a rainy day ? we will , you could go on the computer ! Plus , computers give children enjoyment and make them happy , instead of being sometimes . Another reason why computers are good , is they can give children modivation . Say you are child really wants to play a new game on his favorite website , but his homework is not done you could tell him if he gets his homework done he can play on the computer . Also , you could give him a time limit on @ CAPS1 too . Lastly , for a teenager or older they are more social than little children . They go on things like ; twitter , facebook and myspace . Computers is probably their @ NUM1 or @ NUM2 way they communicate . Unfortuneatley . Some people abuse these rights and people get in trouble . But the good thing is you can customize you page so that will not happen . Any way children become more social . Secondly , computers are informational . They can tell you a lot by just the touch of keypad and the click of a mouse . You can search someone or something across the whole world . If you want to know the mother and how to prepare for @ CAPS1 , just look @ CAPS1 up and do what you have to . Also , if you find out something new tell people , you can spread the knowledge . Thirdly , computers make things less stressfull . which would you rather do , type or @ NUM3 pages ? we will I ' d type ! computers make things more organized so @ CAPS1 ' s easier to find things . @ CAPS1 also makes @ CAPS1 easier to find things , like files because you can just do to "" @ CAPS2 documents "" and find @ CAPS1 . As you can set computers are an important part our lives . Can you imagine a world without computers ? I sure could not ! So far I had said computers are entertaining , informational and make things less stressful . I hope you take @ CAPS2 letter into concideration .",8.0,209,4.8811260506662775,11.371428571428574,35,0.5238095238095238,6.0,1.6265664160401003,1.628445159431229,0.02005012531328321,35.0
8622,544,1,"Dear @ ORGANIZATION1 , @ CAPS1 opinion on the effects computers have on people , are that computers are used for the wrong reasons . Teens should be outside playing sports or hanging out with friends and family . But instead they are addicted to the world wide web and games and websites throughout it . Therefore , the computer and the concept of surfing the web is bad because it consumes childrens much and because educationally computers can give the wrong information . Until the late @ DATE1 ' s , @ ORGANIZATION3 laptops and desktop @ CAPS2 did not exist in @ CAPS1 opinion , this would have been better . For example . children teens and even adults use the computer more than they should nowadays . At this age middle schoolers and high - schoolers should be focused on their grades and their . But instead , they get too addicted to @ CAPS3 , @ CAPS4 and @ CAPS5 that they forget about their school work and their priorities , and their grades start to slip . Even sudlts have this problem . For instance , buisness people , accountants and assistants will consistently be checking their emails . Also , people who work at a desk or in a cudical all day are almost always on the computer . In other words , I believe that jobs should cut dwn on how many workers they have on a computer , and family homes should cut down on the amount of time each member spends online . Another reason I think computers effect people in a bad way is because educationally computers can give false information . For example , people could insect their own perspective of an idea on websites such as wikipedia and @ ORGANIZATION2 . If a student was doing a project or just homework and decided to surf the web for some @ ORGANIZATION2 or information they do not know if their information is correct . I believe this means that the internet and the web do not beat books or history . In conclusion , computers have a bad effect on people for the reasons of it consumes children and teen ' s minds , people use the internet too much and because educationally computers can sometimes give false information .",8.0,181,4.004039494776948,19.055555555555557,18,0.5261627906976745,6.0,1.662790697674419,1.3516441151533922,0.034883720930232565,18.0
8625,150,1,"Dear newspaper , @ CAPS1 computers does have some cons but they also have a lot of pros . Some pros are they show magnificant pictures of nature and it would pictures until you want to send them by email . You can even order tickets for planes , trains and movies . Let ' s not forget shopping and internet . If you go on the internet you can find many pictures of any thing you want . Such as pictures of nature , celebrities . About @ PERCENT1 of all picture on the internet are true . A computer can also hold pictures that you take on a digital camera . It can even take a project on a flash drive and then download it . The computer can even email the pictures to any email that exsist . If you want to go to the movies or on vacation you can get the movie tickets online . You can get them at any ticket sales website . If you want to go on vacation you can get your hotel tickets even your plane train , or boat ticket online . Buying tickets is not the only thing you can do on the internet you can buy stuff to . You can order @ CAPS2 , @ CAPS2 @ NUM1 , @ CAPS2 @ NUM2 , game cube , x - box , x - box @ NUM3 , wii , you even computer games . You can even buy the game systems . You can buy house hold appliances . Also you can put clothes and other store products an hold . The internet you can watch videos an almost any website you go on . Some @ MONTH1 be grass , some @ MONTH1 be funny others @ MONTH1 even be wierd . @ PERCENT2 of all teenagers like watching music videos . Some are just the artist sing and dancing in a background other times people make fun of other artists . Even though computers do have pros and cons they have more pros . Like the examples in the passage above .",8.0,150,4.482294609269119,12.791666666666664,24,0.48701298701298706,5.0,1.5811688311688312,1.5,0.03896103896103896,24.0
8626,1074,1,"Dear @ CAPS1 , @ CAPS2 have been complates about computer in are society . They say they are keeping children inside doing nothing , but really they are helping us so much ! The internet is where you can resurch anything and tones of helpful ideas come up . @ CAPS3 , @ CAPS5 helps us with hand - eye cordination . Lastly , computers alowe us to stay in touch with people who are far away . Like last year my friend went to poland and we were able to talk threw are computers ! So lastly join me and help the world know that computers are good ! First off I would like to say the computer is a good source of information . How would you like @ CAPS5 if you still had to read scrolls from grene when you could look at on online ? Not to manchin not any you need to know some thing really fast like now your stalk is befor a big meeting . Then all you have to do is simple type in what you want to know then bam ! Just like that you know , and off to you meeting . Secondly , using the mouse and keys on a computer can incless your hand - eye cordination . Like my parents aways say when I am typeing on esay , @ NUM1 words per minute is a good minute . @ CAPS3 , out of @ NUM2 kids get better hand - eye cordination after geting good on the computer . Alot of times kids have a ten of cordination , but I have a that if kids on the thing will change . Most importantly the computers and faraway like I menchind befor I stayed intouch with my polish buddy @ CAPS3 , a lot of people do not have cell phones so they have an @ CAPS4 , gmail , facebook , my space , or a twitter . All of this alows us to stay in touch and keep us up in are friends lives . This is very important because if we are social the we will get out with are friends and do stuff , wich is very important for are . In conclusion , @ CAPS5 is good for are society to have computers in are lives . @ CAPS5 will help us in the future , we will get good grades on project because of are sources . We will be heathy with hand eye cordination , from the mouse and keybord . Lastly we will have many friends . thes are all very important in . So keep computers !",8.0,195,4.5005264536153415,15.72,25,0.4949238578680203,5.0,1.4898477157360406,1.4729350396193692,0.05583756345177665,25.0
8629,1762,1,"Dear Newspaper , @ CAPS1 are worried that people are on the computer way to much and do not spend enough time outside enjoying nature or exercising . I wrote this letter to tell you that there are some good things about going on the computer . First , kids and even adults can talk to there friends online . Your popley thinking that the kids already some there friend at school but what @ CAPS2 their moved . They could have moved to a different city , State or even cuntry and the only @ MONTH1 to connect with them is by They can not call each other @ CAPS2 they really far away that would be a pretty phone bill . Seventy five percent of people talk to thier friends through computer . About half of the people are talking to friends who live in another state . or country . Do you really want people to lose their friends ? Next , people can actually make new friends in the computer , like pen pals . Pen pals are people you write to but they do not live in the state as you or sometimes not even the same country . assignment at school but you can do it on your @ CAPS2 your pen pal does not live in the same country as you and does not speak fluend @ CAPS3 you can teach them @ CAPS3 and they can teach you these language . Finally , there ' s away for kids to go on the You could a limit on thier computer time Some wants to paly a game on the "" @ CAPS5 you can play on the computer away from her the next day . @ CAPS2 wants to go on the computer that day and throws a ten turn the parent should take the computer away for the next and so on and so on . Once your child finally cooperates they will get the to use the computer . As you can see there are meny things to do on the computer from talking to far away friends to making new friends a computer schedule . Thank you for taking you time to read this letter .",8.0,162,3.850236430016455,20.176470588235293,17,0.4709302325581395,5.0,1.462209302325581,1.2532975784630431,0.03197674418604651,17.0
8630,1227,1,"On today ' s society many new technologys have been released . Such as the @ NUM1 player , cell phone , video game counsels such as xbox @ NUM2 but probably the most popular and most used is the computer . The ability . and search information in just a couple of clicks . Some people are with technology that they almost get addicted to it and use it every chance they get . Is this good for people is what there doing affecting there health and physical activity . Yes , people these days are affect by the internet greatly . Such websites in once the addiction highly such as facebook , myspace , and youtube . These are probably the is for school . In the @ NUM3 years sence facebook . the level increased dramatically and so have the high pressure level ! Dr . @ DR1 says . This online behavior must stop people are getting addicted and gaining wait from the lock of physical activity . As you can see the online internet can be very use but not something that should be used non stop it can affect you helth and bring other dangers .",8.0,120,3.5600400369254386,11.8,15,0.6741573033707865,6.0,1.6516853932584268,1.8062389286533893,0.0449438202247191,15.0
8631,930,1,"Dear @ CAPS1 , I think computers have a positive effect on people because it will help you with interacting , learning and coordination . By interacting with people like far away friends or unknown frieds . If they are far it is a nice way to send photos back and forth to see how the person / people are doing . Family is a very important factor in computers because if you have not seen the person you can tell how they are progressing in life . If that is not the case you can meet new people . By meeting new people you have more connections in your life and more people to trust . Learning ! Learning is a good thing for adults an children . Computers can teach children by showing them new words , colors shapes and sizes . For an adult it can show them meanings of words or new words . Words , colors and sizes can all be round on a computer all by learning . A computer can not only do mental things to affect you also physical like coordination . You can improve your coordination by making you stronger when you type . Your hands are a big thing in like and they are helpful in a lot of ways . By sitting up straight in your computer chair all day can improve your posture . Your back can get straigher from all time you are sitting . Your mind can be foucused and in one pot fucusing on thing is good for you such as the computer screen . Now , people can think that computers are good for you too . But there could be negative ideas for people who think the opposite way .",8.0,139,4.128669920348107,14.26315789473684,19,0.5110294117647058,5.5,1.5441176470588236,1.1050139971135324,0.018382352941176468,19.0
8632,432,1,"Dear @ CAPS1 @ CAPS2 , Experts say , "" @ PERCENT1 of @ CAPS3 spend @ NUM1 hours or more on the computer daily "" The reccomened time limits is @ NUM2 hour . By spending more time on computers people are not exercising . Secondly , those people are not enjoying life and nature . Lastly , the use of computer puts a strains on social skills between friends and family . Surely the effects of computers can not be good . First off , people in this are not exercising as much as they should . Obesity and diabetes effects < @ PERCENT1 @ NUM3 > of @ CAPS4 . Both of these diseases are lethal . If you spend so many hours on the computer these diseases would not spread nearby as fast . When will you get off the computer for an hour and go outside or to the gym and exercuse so these will not affect you ? Secondly , nature is a marvelous thing . Sure camping in a tent and catching dinner is not for everyone . But , there are many ways to experience nature without "" roughing it . "" You can go to the or to the aquarium . Sit on your back pond and go bird watching . All of these are great alternatives to sitting at the computer screen , looking at pictures of nature . Lastly , people are not spending enough time with family and friends . Yes you can email , I . M . @ CAPS5 , and @ CAPS6 family and friends , but it is not the as people are less and friendly then they . Mainly of socia skills . We need to the of social without computer . In conclusion , computer do have a negative affect on people in the long tern . People are not exersising . They are not enjoying nature . Finally their bonds between friends and family are weahiming . This is a growing problem which must be put to end . Thank you for your time .",8.0,156,4.598888908980941,10.571428571428571,28,0.5252525252525253,6.0,1.585858585858586,1.6557591426557534,0.043771043771043766,28.0
8633,73,1,"Dear The @ ORGANIZATION1 , "" @ CAPS1 , @ CAPS1 , @ CAPS1 "" goes the floor . "" @ CAPS4 oh here comes pete . "" "" @ CAPS5 , is he getting fat "" . "" all he does is play on the computer all day long . "" @ CAPS6 is on increasing amount or teenagers throught the @ LOCATION1 who are playing on the computer too much . This is needs to stop . "" @ CAPS7 playing on computers is one of the worst things that they can do with their time . "" @ CAPS8 @ PERSON1 of the international health committee . @ CAPS6 are always going to be obesse people around the world but in the past @ NUM1 years @ LOCATION2 has doubled the amount of obese @ CAPS7 in all of @ LOCATION3 . "" @ CAPS9 show that over @ PERCENT1 of the american population is obese and very much so . The future of american is all obese lazy @ CAPS7 who only want to sit down in front of a screen all day . @ PERCENT2 of @ CAPS7 who do not experience nature at a young age never fully appreciate it . Since they play on the computers all day they do not ever use nature , they will not care for it and litter and pollute even more . Just @ CAPS7 playing on the computer can be very bad for the environment like it is bad for themselves . Not only do the computers hurt the @ CAPS7 and the environment it hurts the family and friend , @ CAPS7 who are on the computer all day are not spending enough time with their family and friends families are supposed to be close and they can not be if someone is playing on the computer all day . Just a couple of weeks ago @ PERSON2 rayfield @ CAPS8 that he got grounded because he was playing on the computer so much he did not talk to his many in two weeks . @ PERCENT3 of people who get divorced happen because of the arguements over the amount of time spent on the computer . "" @ CAPS8 @ PERSON3 from the yale marriage research center . If @ CAPS7 knew that they might cause their parents to diverse they might stop playing on the computer so much . Therefore @ CAPS7 should not spend that amount of time on their computer because of the health , the environment , and their families . So it is up to the people really , do you want a nice physically fit nation where every family is close or and rundown obese hole in the wall that is "" called "" the @ LOCATION4 .",8.0,182,4.129189722062765,18.761904761904766,21,0.4607594936708861,5.0,1.5164556962025315,1.4099750188220612,0.05569620253164557,21.0
8634,586,1,"Dear newspaper editor , In my opion computers have a positive effect on people . The @ CAPS1 allows people to communicat . People can learn bout things , places , even their own family . I also think that with a appropiate dosage it could help your body . If the @ CAPS1 was never invented how would you talk to people from around the world . Mr . editor what if you were fourteen and had no friends . we will you could always go on myspace . com , facebook . com , or any other online community and make friends . Another thing that could happen is a family member or friend goes to another country for a vacaition and can not have long distance calls , you can talk to them on @ CAPS2 or something like that . If your not really into using the @ CAPS1 for communication you could learn . With the @ CAPS1 you could learn a lot . You can even go to school online , but as I was saying you can learn about anything . One time when I had a project at school on fredrick douglas I used the @ CAPS1 for help . I learned bout his family , his childhood , were he is from , and lots of other important facts . The @ CAPS1 can be a good search enging but do not stay for to long your body needs you too . I think think the @ CAPS1 better can your health . People always say if stay on the computer you get fat and unhealthy , but I do not think that . First being on a computer using the mouse is helping your hand - eye coordination . you can also look at diet plans , find medicine for your health , or find new ways to exercise your body . So that is why I think the @ CAPS1 can help your body . All of these reason is why I think the @ CAPS1 has good effects on people .",8.0,159,4.316252394919955,13.304347826086955,23,0.5179153094462541,5.0,1.472312703583062,1.6668127273868607,0.01954397394136808,23.0
8635,1558,1,"@ PERCENT1 of all people in the @ LOCATION3 have computers . This number shows how many people enjoy the technological advancement of the computer . It help us communicate better get imformation quicker and entertain us . Computer have a very positive effect on us . With the invention of the computer , more and more people can communicate quicker and eaisier . For instance , say @ CAPS1 you wanted to talk to a friend in @ LOCATION1 , all you have to do is go on a social networking site and talk with them . Also , @ CAPS1 you have relatives who live across the country , you could use webcam to talk with them . When you can talk to people from around the world . You can learn alot more about other countries culture and other cities way of life . Finally , @ CAPS1 a relative is away , you can still talk to your uncle or grandma , the relationship just gets better . The internet and computers are a wealth of information . With all of the search engines on the internet you can findout how tall a maple tree is or , how to lose weight . Others @ MONTH1 say that sitting down and not moving while learning is bad , but you could search about family activities nature walks and new and exciting excersises . When students need information on a school project , they can go on and search it instead of going over to the library . As a result of the internet , people are smarter . Because of the internet there is basically no more boredom . Kids and adults alike are not bored . Boredom is bad , because kids will do anything to stop it . When the computer came , people could plaly games , watch @ CAPS2 . V . and movies , and do business . @ CAPS1 you missed you favorite @ CAPS2 . V . Show you can go online and watch them . @ CAPS1 you need to mail a letter to @ LOCATION2 , e - mail comes into place , and you mail will never be slow . And finally , you can play many , many games on the internet to keep up that eye hand coordination . With all of these exceptionally great things , we can all live in a happier , better world . Theres information quicker , communication better , and entertainment better . All of the search were in a very good world .",8.0,192,4.6317509512563575,12.758620689655173,29,0.5175202156334232,6.0,1.6388140161725069,1.7677916385702914,0.03234501347708895,29.0
8636,349,1,"Dear , whom @ MONTH1 concern ; Local Newspaper . I belive you are right . Computers can be helpful , let us chat with people but we do not exercise . Forget about family and most importantly yor health their vision gets bad , they eat more junk foor and that can lead to bad cholersterol . High blood pressure and even diabities . A computer is very addicting people stay up on it for hours . It will give you bad higiens so I think you should really take a look at this and put this on the Newspaper and @ CAPS1 @ CAPS2 residents I know it could be very fun and ejoyable but it would be all fun and games until your very sick you @ MONTH1 take this as but this is highly serious in many ways . Not being with the people you love not doing any activities you people need to get off that computer and do more in your life for . A computer is like a drug but do it for your family and listen to my point of view so I think all computers should be banned for at least one week to look up on work or school and maybe even your health . This @ MONTH1 seem like were overacting on this but we really are not . Do you want population on people having diabetis and other causing affects that can happen to your body increase . we will I think not how would that make you feel . Not good al all so people get of your feet and jogg . Do whateverenjoy time with your family . So just listen to me and stop this badd habbit .",8.0,152,3.4922396720026043,17.933333333333334,15,0.562962962962963,5.0,1.4666666666666666,1.5655962303576019,0.04444444444444445,15.0
8637,237,1,"Dear @ CAPS1 @ CAPS2 @ CAPS3 , I am writing this letter to state my opinion on the effects computers have on people . And there are three of them : @ CAPS4 theft , cyberbully , addition . Now I will write one paragraph about each . My first reason why I feel that computers have bad effects is . @ CAPS4 theft many people in the @ CAPS5 . S . A identities get stolen for listing private information online ( computer ) which can leave that person in a lot of debt . How are we going to encourage people to use computers when their at the risk of getting their @ CAPS4 stolen . If this happening to innocent people it needs to stop we must ' nt encourage this online behavior so say no to computers . i understand it really is interesting to learn about people from different countries but their are some cons . Talking online to people you do not know and have never seen , met in person they can pose as someone famous and bully you for their enjoyment . It has been proven that when children even adults get cyberbullied can lead them in the path of depression even suicide . Now I find it quite febble - minded to give up your life for a computer . So again I say no to computers . My last reason why I say no to computers is because people become addicted to the excitement of the computers when eventually lead to the division from friends and family because your lost in the computer world also you forget about you hygene some people even forget to eat . This thing they call computer is a drug , a drug that makes you forget about reality and everything else you used to think of and bring you to computer land . And I say no to computers . I have gave you my opinion and three supporting reasons why I feel the way I do which were because @ CAPS4 theft , cyberbullying , addiction . Say no @ NUM1 computers .",8.0,172,3.942865643452556,16.894736842105264,19,0.5341614906832298,6.0,1.5993788819875776,1.638253359471275,0.024844720496894408,19.0
8638,955,1,"I walked outside to get the mail and newspaper . I saw the front page talking about computer . An article said , too much computer using . I though there was not going to sell more computer but , it said that people are using computers and are not exercising much . I think that people are not going to have a hard time quitting to use their computer . I had a friend that did not know how to use the computer . He past his hour playing outside . In the @ DATE1 he tries out for @ CAPS1 baseball . He is a very good athlete . He does grate in school too . Others people without a gob are not looking for something ' to do they are at the computer everyday . When they should be doing work around and inside the house . Peoples with computers should not be all day like these friend my friend haves is using his computer everytime he comes from school . He do not do his homework on time . Every time he does not want to go out and exercise his mind or get a little bit of sun he sometimes do not eat so he should give his brain a rest and do physical things that will help them . Other person such as the computer workers should write a note to people with computer saying how computer can be addicted to people and maybe realize how much often they should use their computer and was using it to go to get information and to collage . She started to use the computer to chat with people and ended up using the computer a lot and not going to collage . I believe that computers are an major impact on people . People should be going about to have fun get sunlight not staying at the computer all the time . Many adults do not use the computer is most the teens and kids . People should go to the gym and build strong muscles . They should stay away from computer for a time . Agains computer would be the right thing to do .",8.0,165,4.239921100333715,14.91304347826087,23,0.4796511627906977,5.5,1.4796511627906976,1.565340216174067,0.008720930232558141,23.0
8639,255,1,"Dear Newspaper editor , Computers have been a great advancement in technology , but some people think otherwise . It is a great thing to have some people say but others think it is a hazard to health . I think it is an excellent thing to have . I have come up with @ NUM1 reasons to support my opinion . Computers help you keep in touch with distant friends and / or family , they assist you in research , and they even let you do shopping . Firstly , if you have any relatives or friends that live far away computers have websites such as aol or facebook & myspace that you can use to keep in touch with them . Most of them are free to create an account so you do not need to worry about monthly bills for them . So this is a lot better than driving and paying gas for visiting . Computers even have webcams for video chat . With video chat you can see each other & talk at the same time , that is amazing . Secondly , you can search the web for research . If you have a project and you need more information than books give you then just use google or ask . com . You can easily find the details and information you need . All this takes is just a couple minutes , which is alot better than reading for an hour or time . Lastly , if you really want something or need it just shop online . For example if you are a really cool toy that you want to buy for your daughter or son , but it is not for sale in stores then buy it off the internet . They even ship your item fast . I like buying off the internet . When I really wanted a bike I saw my mom end up getting it for my birthday . In conclusion , computers are very handy . If you need information , talk to someone , or buy something it is got it . I use computers a lot . I think they are very great to have .",8.0,170,4.345850961080892,13.833333333333336,24,0.5105105105105106,5.0,1.5165165165165164,1.7661506484543552,0.006006006006006006,24.0
8640,1660,1,"Hello everyone , I have heard how many people are basicly saying that computers are bad . That people are speanding to much time on computers and not enough time outside and being with family . But I am writing you today to tell you about how great computers really are . First off , computers help technology so much . People can now do things that we could never do before . Things like chating to people across the sea without having to pay for @ CAPS1 or even be there . Looking up ways to burn fat fast and diet programs . Uploading photos to share with other family and friends . And much , much more . Computers have helped so many people do so many things ! Mostly good things by the way . Secondly , computers have helped us acomplish things that otherwise we could not have gotten done . Like go to the moon ! Have cellphones ! And some diseses were helped cured by using computers . Computers can be a little danguras to some people , who probley do not know how to use them right , but in a few more years all that can be fixed ! We are getting more and more advantsed in so many ways , @ CAPS1 ' @ CAPS3 kinda crazy ! I could go on and on , on so many more things that computers do for us , but there are not enough pages . Lastly , @ CAPS1 is more easyer to do reasearch with computers . And quiker to - @ CAPS2 in my school we use our computers for learning purposes , and they help us very much . I had personly , learned a lot from computers . I even use them to get better at math for the @ ORGANIZATION1 ' @ CAPS3 ! We need them ! ( @ CAPS4 . I do at least ) I am even starting to learn another language - @ CAPS5 - with them . @ CAPS1 ' @ CAPS3 not to assume that every one who uses them are fat , lazy , and do not spend enough time with family and / or friends . Furthermore , please stop all of this nonsense , I really do not thing that spending to much time on computers is the thing that you should be worrying about right now . That is all I have to say . Bye .",8.0,173,4.5516642460876025,12.20689655172414,29,0.4873239436619719,5.0,1.5183098591549296,1.8003591170911204,0.04225352112676056,29.0
8641,436,1,"Dear Readers of the Local Newspaper , More and more people use computers , but not everyone agrees that this benefits society . Those who support advance in technology believe that computers have a positive affect on people . They teach hand - eye coordination , give people the ability to learn about faraway places and people , and even allow people to talk online with other people . Others have different ideas . Some experts are concerned that people are spending to much time in their computers and less time exercising , enjoying nature and interacting with family and friends . I agree with those experts because many people take the computer serious and always want to be on . Though the @ CAPS3 users think there is nothing , negative about using the computers but there is . Such as increase light bill payment , obesity and like the experts said , "" @ CAPS1 time interacting with family and friends . "" @ CAPS2 , @ CAPS3 users of the computer cause light bill because if the user are constantly on , then computer must cnstantly be on , when the computer in constantly on , it causes the light bill to increase . I can connect to that because I used to be a @ CAPS3 user of the computer and my guardian would yell at me because of it . Ever since I had brought down the habbit od being a @ CAPS3 user my guardian has stated the light bill gas decreased . Another reason why @ CAPS3 user of the computer must decrease thier habbit is because of obesity . Obesity is when a man or women is overwieght . My imaginary friend is a @ CAPS3 user in my imagination . He is light many others , he never exerciszes with his friends because he is constantly on the computer . Last but not least , @ CAPS3 begin to slack on interesting with friends and family . As I stated in paragraph two that I used to be a @ CAPS3 user . I myself would not accept invitation to could not go to movies with friends and I would not help around the house . These were the main three thing I would not do . Then I learned to not abuse the computer , not waste my time on it . but I also learned to be responsible with it . that is what I think many @ CAPS3 should do to . In conclusion , being sa constantly user is not healthy because it many cause obesity . Also , a @ CAPS3 user increased light bill , and will not spend time interacting .",8.0,189,4.463160881497252,16.666666666666668,24,0.4713216957605985,6.0,1.6384039900249376,1.1964209471916636,0.0199501246882793,24.0
8642,1345,1,"Dear local newspaper , I agree with the people that support advances in technology . I believe computers have a positive effect on people because they can be used to learn , communicate , and entertain . My first reason why computers have a positive effect on people is because it can be educational . Many people believe computers are good for nothing . Even though they can be use for many things like research ! For example , if you are a student you @ MONTH1 need to do a project . Computers would be easier for you to collect research than a book . Another reason why computers are educational is because you can use them to read . You can buy virtual books that you can read right on your computer . Not only is that education but that also helps the environment because you would be saving paper . Sometimes you @ MONTH1 simply be curious about something , your computer will be right their for you to use . Computers also have another positive effect on people , they can be used for communication . Nobody likes a distant family , but with a computer you can communicate with family and friends from all over the world ! This effect is positive because it helps everyone stay in touch . Many people have very busy lives and do not have time in write a letter or make phone call . So , instead those people could just quickly and easily send a email no instant message to who ever they need to talk to . Some experts are concerned that people too much time on the computer and less time excercising , enjoying nature and interacting both friends and family . These experts do not realize that you can use a computer to instead with friends and family . A computer many family thing . You can watch movie as a family or multiplayes games together on the computer . on the computer is a postive effect because while doing on the computer as a family you would for example , using a computer to be entertaind is safer than doing something entertaining . Where you and your family would be to many dangers . There are various reasons why I believe computers have a positive effect on people . Computers can be used to learn , communicate , and entertain . Those are only my main reasons they are many more . And that is why I support advances in technology and behave computers have a positive effect on people .",8.0,170,4.605917888399733,15.269230769230768,26,0.4271356783919598,6.0,1.7839195979899498,1.3096910973393818,0.007537688442211055,26.0
8643,1284,1,"I think that the advances of technology to the computer are great and more beneficial than bad . Say you struggle at school and need serious help , you can turn to a computer for help , say you have a dear friends that a week ago moved to florida , you can use the computer to contact them . And finally if you want to learn about the world , great ! Google search places to learn about . These are just a few reasons why the computer is helpful as opposed to bad ! School one of many students least favorite activities , yet you can use the internet to help you out , @ CAPS1 ! say you are in geometry and it is kicking you are butt , got to @ PERSON1 academy for informational videos . Maybe you are a third grade teacher and the little kids are driving you nuts , go to @ LOCATION1 , and educational and fun website . Maybe you just want to relax and learn , plug in earphones and listen to math help . These are merely a few ways that the internet helps with schooling . What if it is a really rainy rainy day and you are tired and want to learn about faraway places in a logical person ' s head , the internet pops into their head . Think of the computer as a big easy to acess library , type something into a search engine and it pops up . What if you are in germany and you are hungry , oh no ! Everything is in @ CAPS2 ! open your laptop for easy translation . All of these things support that the internet makes learning about foreign places easy . And finally , communication is really easy , with the internet because , there use emails , skypes , chatrooms etc . internet ' s middle name is communication . What if your phone is gone and there is an emergency , you can get the email ! What if a burgalor cuts the phone lines and sneaking your house e - mail @ NUM1 . And finally internet can be used to call @ PERSON2 and tell him , "" do not forget the red bull "" as he leaves . Those are some of the reasons the internet is good for communication . Go let ' s recap on this paper . Internet is great for communication . Also help with learning about far away places . And finally help with schooling . These are the reasons I think internet is valuable in this day in age .",8.0,192,4.547910416308366,14.444444444444445,27,0.4910485933503837,5.0,1.608695652173913,1.5677116575334586,0.015345268542199487,27.0
