,id,essay_set,response,dimscore1,unique_word_count,sentence_length_entropy,sentence_length_words_mean,sentence_count,type_token_ratio,word_lengths_percentile_75,syllable_ratio,sentence_diversity,unique_spelling_error_ratio,paragraph_lengths_sentences_mean
8281,1275,1,"Dear @ ORGANIZATION1 , I understand that experts are saying people are spending to much time on computers did not agree . I am writing to you today to tell you my opinion on the effects computers have on people with their time usage , what they are doing , and computer dead . If you will please continue on I would like to share with you my thoughts . Computers today are consuming our world . People are spending way to much time on the computer . I believe they should set a timer on how long they are on the computer . Lets say they set a @ NUM1 hour limit then once it is up they have to get off . I think this would help because if were spending to much time inside were not gonna be able to get enough exercise , which is not good for our health . Please continue on to learn about how we should use the computer . Parents have to set a good example for kids . If parents use the computer @ NUM2 then their child will think it is ok to do so . If the child then starts spending all their time on the computer then they will not be spending anytime with their friends . Kids today need to spend more time outside then playing games on the computer . Also the parents and child need to spend time together , if they are both on the computer they can not spend time together . Please read on about how we will go computer dead . Computer dead is a term I call when all we want to do is use the computer . We need to be healthy about our computer usage . If we are not then we could start to get withdrawls from the computer and then will spend more time on the computer . If you go computer dead then it will slowly start to take over our lives . I think if this does happen it will be hard to get over an stop using the computer . Please read on to finish reading my letter . Thank for reading about how we need to mange our time issues , how we use the computer and computer dead . I hope you will consider my thoughts . Thank you again for your time spent reading this .",7.0,150,4.460506450080652,15.625,24,0.398936170212766,5.0,1.4627659574468086,1.4171326567191826,0.007978723404255319,24.0
8282,456,1,"I think computers work @ CAPS4 because it helps people with there own work . but computers do make people addicted because you mostly could do anything but mostly computers were able to use for help like work , maps , friend to find ot problems like for school it helps htem with math , science , social studies and @ CAPS4 of more things . But people abuse it like ther @ CAPS2 games and their do not even go outside they do not talk to there friends or even see ther friends it is mostly not haven a life . And people do not feel like going to school because their over and there tired and ther just want to use the computer all day with not stopping . And so i think that people are just to addicted to compulers they do not use it for the fright reasons . Had then people get sick they could get hoadaks or they feel like puking . And they do not get to see that of things like go to the @ CAPS1 , @ CAPS2 football , soccer , @ CAPS3 , valleyball or even take there own dog for a walk at the @ CAPS1 . @ CAPS4 of people buy computers for games and @ CAPS4 or muture people buy computer for there work and find were places are so the computer helps @ CAPS4 but it addicted @ CAPS4 of people . And computers do really break @ CAPS4 because people could download a game or something and then it gives it virus . So you mostly spend about @ NUM1 $ or @ NUM2 $ as fix it . And there new computers come and it is like @ NUM3 $ and @ NUM4 $ and there different just from beand and ther go aboutmore faster . And whne people ' s computer break some go crazy and feel like doing some cordy stuff . Ther does feel like they does friends they only stay at the room for every they never down out at all and if they do come out the room they instly dont respect there parents they do whatever they feel like doing and they they act into troubles with the . So computers do help out sometimes they dont but maybe should make different changes .",7.0,150,3.6564900971947365,25.142857142857146,14,0.42492917847025496,5.0,1.4334277620396598,0.9402859586706308,0.0453257790368272,14.0
8285,139,1,"Dear , @ ORGANIZATION1 , I think computers do have a positive affect on people but I do not think because of computers is the reason people do not exercise or enjoy nature . People make their own choices in life . The computer is just there . If somebody chooses to be on the computer instead of spending time with their family we will that is their choice and problem not the computers . Me for example I love working and playing on the computer . Even though I am on the computer I still do things like talk to my family , I play basketball , and I chill with my homies . Now that is my choice to do all of that . I can easily just sit up in my room and be on the computer all the time . it is nothing wrong with doing that because that is my choice in life . Nobody should be able to tell you to get off the computer because that is your choice in life . If you want to be on the computer instead of going outside that is your choice . Only you know what is best for you .",7.0,95,3.407041369691732,15.583333333333336,12,0.5053191489361702,6.0,1.50531914893617,1.5545851693377997,0.0053191489361702135,12.0
8288,1277,1,"Dear @ CAPS1 @ CAPS2 , I am writing you this letter to inform you that computers do benefit society . Computers benefit society because we can learn about places we want to go . It also benefits society because in a couple years everything will be computers . However , computers benefit society because they @ MONTH1 life easier now a days . My opinion is that computers do benefit society . Computers help everyone a lot . First , we can learn about the places we want to go to . We want to learn about the places so we can travel there . However , when we know a lot about that place we might want to but our plane tickets threw the computer site then after you get the plane tickets you can go and discover the places / place . Second , in a couple years everything will be computers . However , @ CAPS3 will be threw a computer site ( world wide web ) . We will get our education online . There will be games online . Computers do benefit society . Lastly , computers make life easier . They make life easier because instead of picking up a phone to call your friends or family you can go online to talk , they also make life easier beacuse instead of going to your family or friends house you can go on to aim or what ever chat site you got and chat threw instant messaging . In conclusion , computers do benefit society . First , you can learn about places you want to go to . Second , everything will be threw computers in a couple years . Lastly , computers make life easier .",7.0,106,3.88515492123316,12.8,20,0.41245136186770426,6.0,1.6848249027237354,1.4577174691301482,0.019455252918287938,20.0
8290,719,1,"Dear local newspaper , I believe that computers have a positive effect on people because it teaches hand - eye coordiantion . You can also learn about different people and places . But it also allows us to communicate with the people online . Computers have a positive effect on people because it teaches hand - eye coordination . Because it is rely important to have hand - eye . And when your out in the world you rely need to be able to look at something and pick it up or say if you get into a altercation with someone . So it is rely important to have hand - eye . Another reason why I feel computers have a posative effect on people is because you could learn about diffrent stuff over the internet . Like learning about far away places and people . So the internet is giving you a great opportunity to learn more about or earth , other than your back yard . So technacally it is preparing you for life . My final reason why I think the computer has a posotive effect on people is because it allows people to talk to other people who are online . Like say you do not have a phone but you have a computer and you need to tell something very important to someone ; you could do it online . And people say it is one of the fastest pieces of technology known to mankind to people who need it . Those were my three reasons why I believe the computer has a posotive effect on people . And if you do not believe me go hop on a computer and see for yourself . You will not be dissapointed .",7.0,125,3.9199821898074085,16.0,17,0.4578754578754578,6.0,1.684981684981685,1.4958242288403438,0.02197802197802198,17.0
8306,849,1,"Dear , Local @ ORGANIZATION1 paper I do think that computers benefit society , because if a student needs to write a report europe their going to weell . A computer to give the quier accesible information is do there project at home . Computers are great ways to meet people online so that you stay social and not . They also teach hand - eye - cordination . So you eyes are beter their seeing nothing . I also think computer benifits society because it could get student motivated in passing there test or passing the school year and getting the to use it . Computers are also a great of knowledge and can get kids to be better on a subject like history , or science , you should agree with me because local @ ORGANIZATION1 papers got there information off the internet sometimes and with our computers @ ORGANIZATION1 would be slow and . Computers also have positive effects on people because it teaches them the dangers of things and they could be more and , and computers give finger strongly gripto be a lot faster , and computers are the fastes way to know about the @ ORGANIZATION1 or about the wether , like if there wits going to be a snow storm you could check if you got school .",7.0,119,2.6403324237893373,25.5,8,0.5804878048780487,6.0,1.6926829268292682,1.5,0.04878048780487805,8.0
8309,1738,1,"Dear readers , People around the world are starting to use computers now more , often , but theirs also people that do not agree that it benefits society , @ CAPS1 not one of those people . I agree that this benefits society . One reason why I agree is because sometimes theirs teens and even adults that can chat online with their friends if they can not contact them in any other way . Another reason is because in all school teacher give their students project to do over vacation or weekends , for the projects they can look for information in the computer . The last reason is because computers can give ability to learn more about things they did not know before . In my opinion I agree with computers benefiting society . Teens , kids and even adults would like to talk with their friends so they can get on the computer and chat with them if theirs no other way to contact them , @ CAPS2 easy . You only have to @ NUM1 ) get in the computer , @ NUM2 ) get into a site were you know your friend might be @ NUM3 ) log in or register in if you never been into that site @ NUM4 ) last but not least look @ NUM4 your friend to chat will teachers always give their students work for example like projects . Kids also do projects on weekends or vacation and so you do not have to go to a library to check out a book you could always get on the computer and look for the information you need their . Computers give you abilitys to learn information you did not know before for example if your bored and you do not got nothing to do get in the computer and look up information about things like nature , books your looking for etc . I agree with computers benefiting society but not everyone , @ NUM3 reason why I agree is kids can chat online with their friends , look up information for projects and find information they never knew about , what do you think @ CAPS1 I right or wrong .",7.0,147,3.281962424354247,30.63636363636364,11,0.4349112426035503,5.0,1.5532544378698223,0.8658566174572235,0.02366863905325444,11.0
8316,473,1,Dear @ CAPS1 @ CAPS2 @ CAPS3 i think it it good and bad . The good is it teaches people about @ CAPS1 places and how other people live in there soicty what they do to get food or how they raise there kids . It also help people like cops . Because the have a person there looking for they have the computer to look on . It also help cops as in a speeder they can see it her or she have done it befor . It helps teaches to get a lesson or line to teach or they will put you on line to help you with your typeing . Yes it dose have a positive effect on some people . So people think they do a lot better around the computer or they do there best work online . Like say a high school paper . Yes you can talk to other people online get @ CAPS1 friends . On the other hand computers can be bad as in you meet people online you do not know who that person is or where they come from . They might have a long crimal . They might be some on want to get you in troble because of his or her family problems . Some people spend to much time on the computer because they meet some one they rally like and do not worry about what the family want to do . So people use to work out every day but now they can talk to they friend all night and all day they stop and forget about it and never start agine . Some people just stay in the and stay on the computer got playing baceball or football or going to family reunions .,7.0,135,3.8256595024244833,17.5,16,0.4804270462633452,5.0,1.405693950177936,1.4197367178034823,0.028469750889679717,16.0
8319,245,1,I believe computers are a benefit to society . Computers help hand eye cordination they make it easy to learn about different places and allow people to talk and video chat . Computers teach hand eye cordination when typing and eventually you get so good you do not ever have to look down at the keyboard . you can search for anything on the internet and if you want to learn about a country you can search it and find out all new things you never knew before . Maybe you want to go on vaction to another country and can not decide which country to go to you can go on the computer and look up tourist attractions in those countrys to decide which are you want to go to . If you are on vaction or live in a different place from you and want to see them you can video chat with them over the computer . Those are the reasons why I think that computers are a benifit to our society .,7.0,90,2.67194846291786,24.142857142857146,7,0.5294117647058824,5.0,1.5588235294117647,1.1488348542809168,0.023529411764705882,7.0
8323,1246,1,"Dear @ LOCATION1 Newspaper , @ CAPS1 my name is @ PERSON1 . I am go to @ ORGANIZATION1 in @ LOCATION1 . I am in @ NUM1 grade . I am writing this letter to you to tell you my opinion if technology believe that technology have positive effect on people . My opinial is that computer are good . Keep reading to change people lifes in < @ NUM2 @ LOCATION1 < / @ CAPS2 > . My first reason is computer teach you hand eye coordination . For example when I was in @ NUM3 grade I would go to the libary in my @ ORGANIZATION1 . She had a website named @ CAPS3 To learn . It to help you to learn how to learn without looking at the keyboard . My second reason compute give people ability to learn about faraway places and people . For example when I was in @ NUM4 grade in @ CAPS4 @ CAPS5 I had to write about @ CAPS6 . And I want on @ ORGANIZATION2 . I found wonderful pictures of @ CAPS7 . And I saw how they live . I watched a @ CAPS8 specail like @ NUM5 weeks ago it said @ PERCENT1 of people would use @ ORGANIZATION2 to look up people number and mor personal things . My third reason give people the ability to learn about faraway place and people . For example when want to talk to my cousin that live in @ LOCATION3 . I would go on the internet and talk to them on webcam . I clould talk to them . I read in a artice like a month ago . That @ PERCENT1 of people use the computer to chart with people . In conclustion , some people might say some experts are concerned people are spending to much time and less exercing enjoying friends and family . However , being on the computer is way sdfyer than go outside . More kids or people would be salfy . Next you should post this out on you news paper .",7.0,159,4.539348241308458,11.423076923076925,26,0.5335570469798657,6.0,1.5738255033557047,1.512644747821065,0.07718120805369127,26.0
8328,400,1,"Dear Newspaper Readers , @ CAPS1 computers have really change the way people use technology . It has made our society different in many ways . People can look at information faster than ever with this device . People can also talk to friends , especially on popular websites , computers are even used in school , mostly in college . @ CAPS1 an advantage of using it in school , means so much to the people and there education , computers have changed the human race forever . When my grandparents went to school , they had no idea what a computer was . their guide was priar knowledge , knowledge from a teacher , or a dictionary . We are so fortunate today to have even computers in our school because my grandparents would have loved to have something as quick and as simple as a computer . @ CAPS1 access to a computer can really help people inso many different ways , mainly about the world . What is the first place you would go to talk to people online : @ CAPS2 . Do you man @ NUM1 out of @ NUM2 people have @ CAPS2 . The reason why it is so popular paper want to talk to friends that they enjoy talking too . From my experience out from canada have @ CAPS2 too , which is surprising . Talking to in country is unbelievable . As you are opportunity for people to make new friend . This can also affect the way people lively . When teenagers attend high school , they have a choice of talking a specific , almost like a helping one classes is because when you are in college , so many in a short amount . I have people who stay up for our their paper . @ CAPS1 these are an advantage for everyday life , especially college because it is an oppurtunity for someone to get better at typing computer classes can really help someone trying to learn how to type at a fast pace , and get a caple more hours of sleep ! In conclusion , I believe @ CAPS1 computers effect our society in a positive way . Thank your for reading this letter , and I hope you can take this into consideration . @ CAPS1 computers have dramatically changed lives forever .",8.0,187,4.254755018469441,15.863636363636365,22,0.5342857142857143,6.0,1.6828571428571428,1.394616983854544,0.022857142857142857,22.0
8334,430,1,"Dear Local Newspaper , Computers and other technology are the best thing that ever happened to the world ! I hear that computers effect people , we will I do not agree with that statement . Here are my @ NUM1 reasons why . Computers and other technology make the way easier . Talking to family and friends without spending money . If you control the amount of time you use on a computer then you will be fine . Please keep reading to hear my great ideas . To start off , computers and other technology make life easier . Think about it we have access to our bank accounts , stores , reasearch , school , etc . See instead of having to go at shoppingfor food you could just order it online with no trouble . We can now shop @ CAPS4 cloths and other household items . it iso easy just to look at a list and pick what you want instead of waiting in a long line . @ CAPS4 example , I went to @ CAPS1 to pick up a few items @ CAPS4 a party . There a long line , so I just got online picked what i wanted and had it shipped to me unless then @ NUM2 hours ! it is cool to not have to even got up to get what you want . I know you sometimes have your since you do not wanna get up ? But you have to go shopping . does not computers make life so easy . Secondly , talk to family and friends without having to spend money . This is awesome because you can text , video chat , email @ CAPS4 free . Computers have so many websites to talk to your family and friends like , @ CAPS2 , @ CAPS3 , myspace , yahoo , and even ohvoo . Mostly , all those you can video chat and voice chat @ CAPS4 free . All of those sites you can text @ CAPS4 free and touch those with your @ CAPS4 example , one day I did not want spend my to talk to my friend . So I just video chatted with them . And it was @ NUM3 times better and free and better . Even @ CAPS4 people long distanceis way to much money in call them . So why not just video chat I know you would not wanna spend hundreds of dollars @ CAPS4 a phone call bill ! Please keep reading . Thirdly , if you count he amount of time you use on he computer of other technology devices then you will be fine . If you limit and set a time on the use of your computer everything will be wonderful . You can tell your body to get off the pc and get a work out or talk to friends . There ' s no way you could be addicted to something if you have a limited @ CAPS4 it . If your the type of person that is a at something . Then @ MONTH1 be you should not get a computer . Like my mom gives me a limited @ CAPS4 the computer @ NUM4 my laptop has to be off on a school night . An @ NUM3 : 00pm my laptop has to be off on the weekends . There ' s alway ways to not to be addicted . You just have to know when enough is enough . it is not the computers fault . Just have to control yourself . To wrap this up I would just like to say thank you @ CAPS4 having the time to read my letter . My reasons are , computers make life easier , talk to family and friends @ CAPS4 free , and if you control the amount of time you use on a computer than you will be fine . Thanks again .",8.0,238,5.250804135409261,13.511627906976745,43,0.4089347079037801,5.0,1.4587628865979383,1.5624513816696837,0.018900343642611686,43.0
8335,1441,1,"Dear local nepaper , I have reacently heard about the idea of computers are not very productive . Sure , people get informatin and talk online , but that can be a bad thing , I agree with computers being overcused and used for the wrong reason . To me , the main source of communication is chatting online . Even I talk online all the time . Chatting online is also a terrible thing if you abuse @ CAPS1 . Children aroung the world talk to people they hace never seen . People are being abroad because they believe the person they are taking to is the real deal , @ CAPS1 is a great way to communicate just not in the wrong ways . Plagourism is happening all over the world , People just take whatever they want , when they did not create @ CAPS1 . We take if you are caught doing @ CAPS1 , you can go to prison . Although there is a way we van help the plagorism . the internet has all the information in the world , and people abuse @ CAPS1 . I have seen papers that have information that they copred and passed @ CAPS1 to their paper . You can tell because @ CAPS1 is a different for than the others , and bad things happen . Teachers immediately you have to talk to a supervisor about @ CAPS1 . I know I will try my best to not playorise , I can start by getting my own information . Everyone loves computer and technology , but if everyone can just lay off the computer for a while , things like plagorism and the abuse or online chatting can be limited .",8.0,136,3.8807359585200665,16.0,16,0.5291828793774319,6.0,1.603112840466926,1.198192411043098,0.019455252918287938,16.0
8336,191,1,"Dear The @ CAPS1 , I understand that you have some concerns about computers . I do not think you should be concerned though . You should not be concerned because computers are very posotive . They teach us hand - eye coordination , help teach you about faraway places and people , and finally you can talk online with familly and friends . First , computers teach you hand - eye coordination . There are thousands of fun games online that can help improve your reflexes and eyesight . This can help heal or improve some people reflexes by making their eyes more keen . Another thing amazing about computers is that you can learn about far away places and people . This is very helpful because if you want to travel somewhere far away but you can not , you just go to your computer and look it up . Then you feal like you are really there . It can also help you study about people that live far away and that you will not get to meat in person . Finally when you go on your computer you can go online and talk with your family and friends . There are all types of websites you can go on to talk and hang out with with all of your friends and family . The computer is very helpful because it keeps your family and friends together and happy . In conclusion I think computers are a great , fun , and helpful invention . Remember these good characteristics that computers have and please do not take computers away ; we need them .",8.0,121,3.900323209709209,15.625,16,0.4820717131474104,6.0,1.6653386454183268,1.4056390622295662,0.01593625498007968,16.0
8337,1433,1,"Dear local newspaper I think that the effects that computers have on people are that some people become very adictive to them , because some people spend lot of time in the computer doing noting because they just spend their money buying things that they do not need . I also think that computers affect people in the way that they do not spend lot of time with their family . The effects that computers have on people is that some people can not stop using them even if they want . People become very adictive to computers because they spend almost all their time in there . People do not exercise no more because they spend all their time on the computer , shoping things that they do not need they just buy them because they like them . The effects that computers have on people are that some people just to be talking to their friend on myspace . His facebook and other websites that are not good for them . I think that the effects that computers have on people are that they take away people ' s time because some people spend lot of time on the computers , living their family ' s alone without spending time with them . Computers take away peoples time because they do not spend time exercising or playing out side with friends or brothers or go to a park to spend same time with their family or have a contact with family and invite some friends to come over to have some good time instead of being in the computer all day without doing nothing . Computer ' s take away time or love for your family and they make you spend the time that you do not have . The effect ' s that computers have on people are bad because people can not stop using them even if the wanted to because they are all ready adictive to them . People can not stop using them because in the computers you could do lot ' s of things like shoping talk to friends and visit websites that have very interesting things from other countries that are very beutiful but some people can not stop using them because they go to play games or because they are down loding music from websites that they do not have to . In conclusion i think that the effects that computers have on people are very bad because some people spend lot of time on them and they even spend the time that they do not have and the time they need . I also think that computers affect people because they do not spend time with their family sharing good things . The effects that computers also have are that people can not step using them because they are adictive to them .",8.0,126,3.724811687429404,30.66666666666667,15,0.27331887201735355,5.25,1.561822125813449,0.5665095065529053,0.008676789587852495,15.0
8338,440,1,"Dear @ CAPS1 @ CAPS2 , I think that being on the computer too long is bad for people because , you could get obsessed with the computer . You could get in trouble , and it could effect your education . One reason I think that being on the computer too long is bad for people is because you could get obsessed with it . For example , if you were playing outside on a nice day and you called a friend and asked them to come over and they said no I can not @ CAPS3 on the computer . You said why todays a nice day . Then your friend said @ CAPS3 playing games . that is an example of being obsessed with a computer . Another reason that being on the computer too long is bad for you is because you could get in trouble . Getting in trouble online is bad because you could get sued or the owner of the website could delete it from your computer . Also if your parents found out you would be in even more trouble because then you would get grounded . That means you would not be able to use the computer for a long time . My last reason that being on the computer too long is bad for you is because it could effect your education . If someone was on the computer too long instead of doing their homework that could effect their grades a lot . If you are in @ CAPS5 @ CAPS6 and this happens you would not be alowd to graduate and go to college . That is not a good thing if you are trying to get into a good college . Even though the computers is important in @ CAPS5 @ CAPS6 you still should not be on it to long . In conclusion everything I have said about why being on the computer too long is bad for you proves that too much computer is bad for people .",8.0,121,3.9841975022579437,18.47058823529412,17,0.38412698412698415,5.0,1.4730158730158731,1.2607717938967942,0.015873015873015872,17.0
8345,1541,1,"Dear NewsPaper , people are spending too much time on computers . You could be outside enjoying nature , playing sports , or traveling . Some people say that you can learn about animals and plants on a computer , but there is nothing like really being outside with them . People who hike and really enjoy being outside are @ PERCENT1 smarter than people who do not . I like being outside more than inside and I have straight A ' s . Sports are also a good way to get outside . My favorite sport is baseball and I am pretty good . Some places say that computers can help with your hand - eye - coordination , but how can a computer help you with that ? Sports are what help you with hand - eye coordination . Playing sports can also help you get stronger . Baseball is why I can bench press @ NUM1 pounds . @ PERCENT2 of kids who play a sports are not over weight , but @ PERCENT3 of kids who do not are . Traveling is also a good way to get outside . I love traveling . I am fluent in english french , and spanish . My favorite place to go is northern @ CAPS1 in @ LOCATION1 . Computers can show you pictures of a place , but when you are actually there , it is really fascinating . A picture on a computer cannot even compare to what it is really like . You also cannot walk on a computer , or drink the water from a stream , or climb up a clift . There is really no comparison . Computers are alot worse and alot worse for real nature . Compared to real life and nature , there really is no comparison . Computers are not as good as real life . You can enjoy nature playsports , an travel the world , all by just being outside . Thank you for your time .",8.0,141,4.5032802842720585,11.76,25,0.4779661016949153,6.0,1.5796610169491525,1.4269608142719163,0.023728813559322038,25.0
8357,163,1,"Computers are over used and controll the minds some people . Computers are parcally to @ CAPS1 for americas high obesity percentage . Americas teens are not doing homework . And noteveteing time into school because of computers . These high tech machines should be outlowed and given to only those who truly need them . People spend way to much time on computers . The time people spend on the computer is time they should be exersizing . Computers make people obees studys show that @ PERCENT1 of obees americans admit to being adicted to the computer . This is why computers are bad . The internet on computers is unsafe . Expers say that popular chating sites such as myspace are the reason for the sudden incroas in murders , and rapings . The number of convicted criminals as we will as sex affenders i tramendus . Yet parents lot the children on them . People do not understand the troubles computers cause . Besides the other factors computers retard teens learning . Teh comkputer is suposed to be a helpful tool and used for leanring . But computers are being used for other things . Computers encourage kids not to study or do homework . Although those are useful becoming sites and tools , these tool are not used often . Computers hurt people in many ways . America should have off computer week to fight back from it is evil grie on children . I hope one day we can all turn off out computers for good .",8.0,146,4.357721364792812,10.727272727272727,22,0.6160337552742616,6.25,1.7130801687763713,1.3485878960124225,0.06329113924050632,22.0
8360,1035,1,"Dear @ CAPS1 - in - @ CAPS2 , Computers are very helpfull tools in todays society and culture . They build cognitive skills and offer a vast wealth of knowledge . I want you to understand all the benefits a computer provides . First off , computers enchance our hand - eye coordination skills . When typing , we look at the screen , while using our hands to type this becomes almost second - nature after a period of time , proof that it is helping with this cognitive skill . Having good hand - eye coordination is a critical part of driving , and many other tracks we perform throughout the day . Also , you must consider the near infinite amount of knowledge available on this tool . You can learn just about anything on the internet , and most of it is absolutely free . In fact , on websites like @ CAPS3 alone , you can find a webpage , dedicated to just about anything . Contrary to the counter - arguments belief , a computer can actually aid in our social life . With instatn messengers like @ CAPS4 and @ ORGANIZATION1 you can converse with people around the world in real time . Social networks like @ CAPS5 allow your to keep your friends posted on what you are doing . Please take my letter into account , and publish it in your editorial . I believe computers help us with cognitive skills , learning , and socializing . Thank for your time .",8.0,148,3.7908892798275184,14.666666666666664,15,0.669683257918552,6.0,1.7058823529411764,1.1589385323502772,0.04072398190045249,15.0
8377,1757,1,"I belive the reason why people use the computer so much is because most people might have to work on the comptuer or mabey even finish a project . But I understant the part when the artical said "" Some experts are concerned that people are spending to o much time on their computes and less exercising "" . Mostly young teens use the computer at a earley age and become hooked , because there are so many things to do on the computer like download games for free and play with other . People around the world but you would think that anybody would play video game on the computer and have free time ? NO ! Most adults do not play games on the computer , they do work or reasearch an artical . But after that they will continue doing their daily routine , but alot of teens are on the computer everyday and rarley get exercise . The internet has open alot of new enchanced technology , over the past few years you could search up old friends from mabey old schoold on the web or even chat with people who you do not know from all over the world . You could have an @ NUM1 @ CAPS1 and buy new song or new albums insted of going to a local store , or even shop online have have the cloths been brought to you . Over the years they would of never done that , and rent movies or buy them to have on your @ CAPS2 .",8.0,139,3.140247109214933,24.3,10,0.569672131147541,5.0,1.5163934426229508,0.9219280948873624,0.05737704918032788,10.0
8379,45,1,"Dear @ LOCATION1 , @ CAPS1 you think the computers do not help you with research ? we will , if you really think about it computers @ CAPS1 help you . You can not always gain wait by just looking or staying on a computer . And you can defenetly still talk with kids , friends , and family members on computer . @ CAPS1 you no if books have all the information you need for school project , or your own family history . Maybe books have our history of wars and of our heros . Try and see if you can find the first ancestor of your family . The computer are the reasons why we no our history and know about actors , slaves , sergents , and much more . Have you gain weight just from staying on the computer for too long . I have not gain a pound or an ounce since I had been on computer . Not only can you gain weight or lose weight just by being on the computer . How @ CAPS1 you know if the person on the computer is not looking for diet foods or fat free things ? Or if the person is eating while being on the computer . @ CAPS1 you get large phone bills just for a two minute long distance call ? Why @ CAPS1 you think we have enternet websites such as myspace , facebook , twitter , msn and lots more . Most of my family members life in @ LOCATION3 , @ LOCATION4 , and @ LOCATION2 and just for a call it is like ten dollars for a minute . While you can be on the internet for about day to night and still pay the same price . So what @ CAPS1 you choose pay over thirty dollars just for a long distance call or stay on the computer . Or get bad grades for doing the bad research . it is you chooce , choose now if either talk with family and friends on phone and pay over your bill money or stay on web chat for how long you want and still get the same bill price .",8.0,154,4.236128036970607,16.45,20,0.4666666666666667,5.0,1.4515151515151514,0.9709505944546686,0.02424242424242424,20.0
8380,1244,1,"Deear Newspaper , I think that the effects that computers are having on people is a @ CAPS1 thing because most people just sit at the computers all day long . In this letter I am going to talk about the effects of computers on people , what we could be doing instead , and what person are doing on the computer . First thing is that computers are having a @ CAPS1 effect on people and there life computers are making people just fit inside on their computers all day and do nothing . They just sit there playing games also about @ PERCENT1 of the people who are spending to much time on the computer are probally pating we will their on the computer which that is why some people @ MONTH1 be fat . Most of the people who spend all of they time on the computer is people in there @ NUM1 ' s and @ NUM2 ' s some are in there @ NUM3 ' s or @ NUM4 ' s . Just sitting there on the computer will get you . Where in life . It will not give you a job or school education . By just sitting at the computer for a while you will not be able to do things out side . If so many people were not on the computer all the time then they could be outside . Being outside they can play sports , ride bikes , swim , run and more . They could also get a job and make some money or go to college , kids who are on the computer to much could get out and go to the mall , hang with friends you could get some exercise , or just enjoy nature . There is no use for going on the computer and being there for more then @ NUM5 or @ NUM6 hours , the most you should be on the computer would be an hour to an hour and a half . Kids and teenagers should only go on the computer for homework and the rest of the time doing something eles . we will all of the kids grade through @ NUM7 grade should go out a play with their toys and people @ NUM8 grade and up should hang out with and do thing like go to the mall , see a movie , or just have a sleepover . Also everyone in these grades should interact with there families more by seeing them more then @ NUM7 / @ NUM8 times a month and they could have parties or just get together and hang out . So people should do some of the other things I said instead of just going on the computer all of the time . The last thing is the things that people are doing on the computers which is like I sometimes go on facebook . Other people go on facebook , google , games looking up information , and more . They also have emails where they chat with other people . Another thing people go on is youtube and listen to music and watch veidos . So I do not think that the effect of the computers on people is a good thing . I think that people shoud be out doing things then just sitting at home on the computer . People who sit at home on computers could and probally will get to fat . So the effect of computers on people is @ CAPS1 .",8.0,191,4.444892727219763,21.56,25,0.3537037037037037,5.0,1.4185185185185183,1.1238561897747248,0.027777777777777776,25.0
8389,1271,1,"The computer is a great achivement of man . It is very useful for finding information fast , and has many other capabilities . Even though computers are every useful tool in the modern world . It has negatively afect to people . People are not getting enough exercise because they are always on the computer . Along with that they are being socialy active . The lost and probably most negative effect is the exesive amount of freedom people get on the internet . Exercise is probably are one of the most important thing to live along and healthy life . People should be atleast taking along walk everyday . If people are sitting infront of a all day there will be much moreover people . People shold be for healthy life style , not with computers around every corner . People are also losing the ability to interact . Life is becoming dull . Every one is either texting someone . The biggest surprise is that there is online dating . This is horrible because you might be dating some crazy person . If someone think there inlove and when the cople meets the do not know how to interact , then there is a real problems . Even when you are just on the computer . You could use that time to socialize with friends and family . Last is the emerce amount of freedom that any are has with computers . There are lots of bullies people who want to sell you stuff , and people who want your personal info . Many kids sign up for something like facebook , but they are not cairful . They put staff like there adress and do not pay attention who how is sending them friend request . Computers have way to much negative effectson people . It would be great if some how the system could be improved , and people need to be more responsible . People should will not to get out and interact . Take a walk . Just do not let computers control your life .",8.0,175,4.675698688632583,11.392857142857142,28,0.546875,6.0,1.690625,1.497249983196856,0.021875,28.0
8394,1142,1,"Dear @ PERSON1 , @ CAPS1 you know that @ PERCENT1 of @ CAPS2 spend to much time on their computers . I belive people should spend more time outside with their family . This can certainly lead to brain problems , hard time seeing and the biggest thing is death . First of all there are people with brain problems because they are on the computer to much . When they are out with their family they think of their computer . People stay on their computer for a non - stop amount of time . In a resent survey it showed that teenagers stay on the computers the most . Most people do not have a life outside their computer room . Most of all eye doctors have been getting call from parents . They are worried that their child / children have a hard time seeing . I interviewed an eye doctor and this is what he had to say , "" I had one child come into @ CAPS3 office and he had the hardest time seeing "" . He asked the kids mother why is he having a hard time seeing and she said , "" @ CAPS3 son spends on average of three and a half hours on the computer . "" The child had to get a pair of special glasses so that he could see better . These glasses aare really expensive . I have read about children and adults deing from using the computer to much . They have fried their brain from using the computer to much . Their brain tells them to do things that are illegal . For example : breaking in homes , killing people , and high sacking cars . I heard one kid used the computer to much that he started to kill people and got shot by a cop . The more people die from using the computer to much the higher the death toll will be . It is now or never @ CAPS3 friends out there to work together on cutting down on how much we use the computer . I am sure that no one wants to be part of the death toll until we really have to . It is time to go outside and have fun with your family . They miss spending time with you . So get off your butt and go outside . But wait , make sure you trun your computer off so that you are not temted to go back on it .",8.0,186,4.589017017211543,14.692307692307693,26,0.4856396866840731,5.0,1.4308093994778068,1.3405071628991212,0.02610966057441253,26.0
